394.632	131.0
394.970	131.0
395.309	129.0
395.648	127.0
395.987	129.0
396.325	131.0
396.664	132.0
397.003	126.0
397.342	128.0
397.681	129.0
398.020	132.0
398.359	131.0
398.698	128.0
399.037	127.0
399.376	131.0
399.715	133.0
400.054	129.0
400.394	128.0
400.733	127.0
401.072	131.0
401.411	130.0
401.751	127.0
402.090	130.0
402.429	128.0
402.769	130.0
403.108	130.0
403.448	134.0
403.787	129.0
404.127	128.0
404.466	131.0
404.806	128.0
405.146	136.0
405.485	130.0
405.825	126.0
406.165	136.0
406.504	128.0
406.844	130.0
407.184	136.0
407.524	128.0
407.864	130.0
408.204	133.0
408.544	130.0
408.884	127.0
409.224	132.0
409.564	130.0
409.904	130.0
410.244	134.0
410.584	133.0
410.924	134.0
411.265	131.0
411.605	135.0
411.945	127.0
412.285	134.0
412.626	133.0
412.966	129.0
413.307	132.0
413.647	136.0
413.987	132.0
414.328	131.0
414.669	134.0
415.009	127.0
415.350	136.0
415.690	134.0
416.031	130.0
416.372	133.0
416.712	132.0
417.053	133.0
417.394	132.0
417.735	136.0
418.076	135.0
418.416	141.0
418.757	134.0
419.098	135.0
419.439	137.0
419.780	136.0
420.121	132.0
420.462	135.0
420.804	137.0
421.145	138.0
421.486	140.0
421.827	136.0
422.168	134.0
422.509	137.0
422.851	136.0
423.192	133.0
423.533	148.0
423.875	136.0
424.216	138.0
424.558	139.0
424.899	136.0
425.241	143.0
425.582	133.0
425.924	138.0
426.265	139.0
426.607	143.0
426.949	142.0
427.290	139.0
427.632	137.0
427.974	141.0
428.316	141.0
428.657	141.0
428.999	144.0
429.341	144.0
429.683	147.0
430.025	145.0
430.367	143.0
430.709	149.0
431.051	143.0
431.393	150.0
431.735	140.0
432.077	150.0
432.420	147.0
432.762	152.0
433.104	151.0
433.446	154.0
433.789	155.0
434.131	149.0
434.473	151.0
434.816	153.0
435.158	155.0
435.500	150.0
435.843	157.0
436.185	155.0
436.528	155.0
436.870	163.0
437.213	157.0
437.556	160.0
437.898	161.0
438.241	167.0
438.584	162.0
438.927	165.0
439.269	163.0
439.612	166.0
439.955	170.0
440.298	171.0
440.641	166.0
440.984	166.0
441.327	168.0
441.670	170.0
442.013	174.0
442.356	174.0
442.699	169.0
443.042	177.0
443.385	174.0
443.728	179.0
444.071	182.0
444.415	186.0
444.758	182.0
445.101	184.0
445.445	184.0
445.788	184.0
446.131	188.0
446.475	192.0
446.818	187.0
447.162	184.0
447.505	194.0
447.849	186.0
448.192	199.0
448.536	191.0
448.880	196.0
449.223	197.0
449.567	199.0
449.911	196.0
450.254	200.0
450.598	194.0
450.942	198.0
451.286	195.0
451.630	194.0
451.974	200.0
452.318	192.0
452.662	197.0
453.006	196.0
453.350	200.0
453.694	192.0
454.038	197.0
454.382	196.0
454.726	191.0
455.070	190.0
455.414	189.0
455.759	187.0
456.103	188.0
456.447	188.0
456.792	186.0
457.136	187.0
457.480	184.0
457.825	193.0
458.169	187.0
458.514	180.0
458.858	176.0
459.203	181.0
459.547	180.0
459.892	172.0
460.236	179.0
460.581	177.0
460.926	176.0
461.271	171.0
461.615	172.0
461.960	173.0
462.305	172.0
462.650	172.0
462.995	167.0
463.340	165.0
463.684	167.0
464.029	170.0
464.374	166.0
464.719	169.0
465.064	165.0
465.410	161.0
465.755	169.0
466.100	163.0
466.445	168.0
466.790	160.0
467.135	164.0
467.481	156.0
467.826	168.0
468.171	158.0
468.517	154.0
468.862	164.0
469.207	164.0
469.553	159.0
469.898	161.0
470.244	163.0
470.589	160.0
470.935	162.0
471.280	156.0
471.626	151.0
471.972	157.0
472.317	158.0
472.663	154.0
473.009	154.0
473.354	155.0
473.700	156.0
474.046	153.0
474.392	153.0
474.738	152.0
475.084	152.0
475.430	151.0
475.776	149.0
476.122	149.0
476.468	149.0
476.814	153.0
477.160	150.0
477.506	147.0
477.852	147.0
478.198	154.0
478.544	149.0
478.891	153.0
479.237	148.0
479.583	148.0
479.929	146.0
480.276	149.0
480.622	146.0
480.969	144.0
481.315	145.0
481.661	153.0
482.008	147.0
482.354	154.0
482.701	147.0
483.048	147.0
483.394	150.0
483.741	143.0
484.087	146.0
484.434	148.0
484.781	148.0
485.128	143.0
485.474	147.0
485.821	144.0
486.168	149.0
486.515	152.0
486.862	145.0
487.209	147.0
487.556	147.0
487.903	149.0
488.250	146.0
488.597	153.0
488.944	145.0
489.291	148.0
489.638	150.0
489.985	148.0
490.332	144.0
490.680	150.0
491.027	148.0
491.374	147.0
491.721	152.0
492.069	148.0
492.416	153.0
492.763	148.0
493.111	147.0
493.458	154.0
493.806	156.0
494.153	159.0
494.501	148.0
494.848	152.0
495.196	156.0
495.544	151.0
495.891	156.0
496.239	155.0
496.587	148.0
496.934	156.0
497.282	158.0
497.630	156.0
497.978	161.0
498.325	157.0
498.673	158.0
499.021	155.0
499.369	157.0
499.717	155.0
500.065	163.0
500.413	161.0
500.761	160.0
501.109	164.0
501.457	164.0
501.805	161.0
502.154	159.0
502.502	165.0
502.850	162.0
503.198	165.0
503.547	164.0
503.895	161.0
504.243	166.0
504.591	165.0
504.940	168.0
505.288	167.0
505.637	168.0
505.985	174.0
506.334	171.0
506.682	173.0
507.031	162.0
507.379	173.0
507.728	172.0
508.077	170.0
508.425	174.0
508.774	177.0
509.123	169.0
509.471	178.0
509.820	172.0
510.169	175.0
510.518	176.0
510.867	173.0
511.216	175.0
511.564	178.0
511.913	176.0
512.262	181.0
512.611	177.0
512.960	180.0
513.309	177.0
513.659	178.0
514.008	178.0
514.357	173.0
514.706	181.0
515.055	184.0
515.404	176.0
515.754	179.0
516.103	183.0
516.452	186.0
516.801	194.0
517.151	189.0
517.500	185.0
517.850	188.0
518.199	193.0
518.549	185.0
518.898	188.0
519.248	184.0
519.597	187.0
519.947	192.0
520.296	197.0
520.646	186.0
520.996	192.0
521.345	184.0
521.695	185.0
522.045	189.0
522.395	183.0
522.744	187.0
523.094	189.0
523.444	191.0
523.794	193.0
524.144	192.0
524.494	194.0
524.844	190.0
525.194	198.0
525.544	193.0
525.894	189.0
526.244	194.0
526.594	205.0
526.944	194.0
527.294	201.0
527.644	192.0
527.995	193.0
528.345	191.0
528.695	191.0
529.045	194.0
529.396	193.0
529.746	198.0
530.097	188.0
530.447	194.0
530.797	200.0
531.148	196.0
531.498	193.0
531.849	193.0
532.199	208.0
532.550	198.0
532.901	196.0
533.251	198.0
533.602	205.0
533.952	197.0
534.303	198.0
534.654	194.0
535.005	199.0
535.355	200.0
535.706	202.0
536.057	198.0
536.408	198.0
536.759	207.0
537.110	193.0
537.461	203.0
537.812	204.0
538.163	199.0
538.514	198.0
538.865	200.0
539.216	201.0
539.567	208.0
539.918	201.0
540.269	204.0
540.620	200.0
540.972	208.0
541.323	198.0
541.674	199.0
542.025	206.0
542.377	203.0
542.728	202.0
543.080	200.0
543.431	202.0
543.782	205.0
544.134	201.0
544.485	202.0
544.837	195.0
545.188	195.0
545.540	197.0
545.892	191.0
546.243	195.0
546.595	202.0
546.946	191.0
547.298	196.0
547.650	196.0
548.002	198.0
548.353	201.0
548.705	205.0
549.057	199.0
549.409	205.0
549.761	208.0
550.113	215.0
550.465	208.0
550.817	214.0
551.169	208.0
551.521	216.0
551.873	215.0
552.225	214.0
552.577	213.0
552.929	213.0
553.281	216.0
553.633	227.0
553.985	219.0
554.338	210.0
554.690	213.0
555.042	217.0
555.394	216.0
555.747	211.0
556.099	220.0
556.452	212.0
556.804	218.0
557.156	212.0
557.509	209.0
557.861	215.0
558.214	213.0
558.566	216.0
558.919	211.0
559.272	211.0
559.624	217.0
559.977	218.0
560.330	214.0
560.682	213.0
561.035	215.0
561.388	217.0
561.740	222.0
562.093	213.0
562.446	216.0
562.799	214.0
563.152	212.0
563.505	210.0
563.858	208.0
564.211	213.0
564.564	212.0
564.917	218.0
565.270	210.0
565.623	216.0
565.976	215.0
566.329	216.0
566.682	215.0
567.035	215.0
567.388	215.0
567.742	215.0
568.095	213.0
568.448	218.0
568.801	221.0
569.155	217.0
569.508	215.0
569.861	216.0
570.215	216.0
570.568	217.0
570.922	219.0
571.275	215.0
571.629	212.0
571.982	220.0
572.336	213.0
572.689	221.0
573.043	216.0
573.397	219.0
573.750	216.0
574.104	229.0
574.458	217.0
574.811	217.0
575.165	222.0
575.519	213.0
575.873	222.0
576.227	224.0
576.580	217.0
576.934	223.0
577.288	222.0
577.642	212.0
577.996	223.0
578.350	218.0
578.704	220.0
579.058	219.0
579.412	218.0
579.766	216.0
580.120	218.0
580.475	217.0
580.829	221.0
581.183	210.0
581.537	214.0
581.891	213.0
582.246	220.0
582.600	217.0
582.954	216.0
583.309	219.0
583.663	221.0
584.017	216.0
584.372	219.0
584.726	212.0
585.081	217.0
585.435	218.0
585.790	216.0
586.144	217.0
586.499	218.0
586.853	218.0
587.208	222.0
587.563	213.0
587.917	225.0
588.272	225.0
588.627	214.0
588.982	219.0
589.336	213.0
589.691	213.0
590.046	211.0
590.401	211.0
590.756	216.0
591.111	210.0
591.465	219.0
591.820	214.0
592.175	214.0
592.530	213.0
592.885	215.0
593.240	218.0
593.595	216.0
593.951	219.0
594.306	210.0
594.661	209.0
595.016	213.0
595.371	212.0
595.726	215.0
596.082	216.0
596.437	210.0
596.792	206.0
597.148	210.0
597.503	212.0
597.858	212.0
598.214	211.0
598.569	211.0
598.924	213.0
599.280	204.0
599.635	207.0
599.991	205.0
600.346	215.0
600.702	204.0
601.058	217.0
601.413	205.0
601.769	210.0
602.125	206.0
602.480	214.0
602.836	204.0
603.192	207.0
603.547	197.0
603.903	195.0
604.259	197.0
604.615	198.0
604.971	206.0
605.327	199.0
605.683	206.0
606.038	197.0
606.394	202.0
606.750	205.0
607.106	206.0
607.462	202.0
607.818	200.0
608.175	202.0
608.531	205.0
608.887	199.0
609.243	198.0
609.599	196.0
609.955	199.0
610.312	196.0
610.668	199.0
611.024	191.0
611.380	195.0
611.737	198.0
612.093	192.0
612.449	193.0
612.806	189.0
613.162	190.0
613.519	193.0
613.875	185.0
614.232	190.0
614.588	190.0
614.945	187.0
615.301	188.0
615.658	185.0
616.014	185.0
616.371	191.0
616.728	189.0
617.084	186.0
617.441	185.0
617.798	182.0
618.155	189.0
618.511	186.0
618.868	184.0
619.225	183.0
619.582	185.0
619.939	182.0
620.296	186.0
620.652	186.0
621.009	185.0
621.366	187.0
621.723	184.0
622.080	188.0
622.437	186.0
622.795	181.0
623.152	174.0
623.509	178.0
623.866	183.0
624.223	180.0
624.580	180.0
624.937	189.0
625.295	180.0
625.652	182.0
626.009	177.0
626.366	171.0
626.724	174.0
627.081	181.0
627.439	170.0
627.796	176.0
628.153	179.0
628.511	174.0
628.868	177.0
629.226	179.0
629.583	176.0
629.941	186.0
630.298	175.0
630.656	172.0
631.014	171.0
631.371	164.0
631.729	168.0
632.086	170.0
632.444	165.0
632.802	169.0
633.160	168.0
633.517	173.0
633.875	173.0
634.233	176.0
634.591	172.0
634.949	168.0
635.307	172.0
635.665	171.0
636.022	167.0
636.380	171.0
636.738	169.0
637.096	167.0
637.454	164.0
637.813	168.0
638.171	165.0
638.529	173.0
638.887	165.0
639.245	161.0
639.603	162.0
639.961	164.0
640.320	161.0
640.678	168.0
641.036	167.0
641.394	163.0
641.753	164.0
642.111	164.0
642.469	165.0
642.828	161.0
643.186	163.0
643.544	163.0
643.903	168.0
644.261	163.0
644.620	158.0
644.978	160.0
645.337	164.0
645.695	167.0
646.054	160.0
646.413	158.0
646.771	152.0
647.130	160.0
647.489	158.0
647.847	156.0
648.206	156.0
648.565	154.0
648.924	160.0
649.282	157.0
649.641	157.0
650.000	156.0
650.359	154.0
650.718	157.0
651.077	153.0
651.436	159.0
651.794	154.0
652.153	161.0
652.512	154.0
652.871	164.0
653.230	153.0
653.590	154.0
653.949	157.0
654.308	152.0
654.667	153.0
655.026	152.0
655.385	152.0
655.744	160.0
656.104	149.0
656.463	157.0
656.822	151.0
657.181	151.0
657.541	150.0
657.900	152.0
658.259	156.0
658.619	149.0
658.978	152.0
659.338	154.0
659.697	150.0
660.057	153.0
660.416	146.0
660.776	146.0
661.135	149.0
661.495	145.0
661.854	145.0
662.214	145.0
662.573	143.0
662.933	148.0
663.293	148.0
663.652	146.0
664.012	145.0
664.372	149.0
664.732	148.0
665.091	147.0
665.451	154.0
665.811	150.0
666.171	147.0
666.531	138.0
666.891	148.0
667.251	145.0
667.610	145.0
667.970	144.0
668.330	138.0
668.690	150.0
669.050	146.0
669.410	147.0
669.771	142.0
670.131	149.0
670.491	139.0
670.851	149.0
671.211	144.0
671.571	146.0
671.931	144.0
672.292	152.0
672.652	145.0
673.012	140.0
673.372	144.0
673.733	145.0
674.093	142.0
674.453	146.0
674.814	142.0
675.174	140.0
675.535	144.0
675.895	146.0
676.255	147.0
676.616	150.0
676.976	142.0
677.337	139.0
677.698	140.0
678.058	137.0
678.419	135.0
678.779	144.0
679.140	140.0
679.501	142.0
679.861	141.0
680.222	147.0
680.583	141.0
680.943	144.0
681.304	146.0
681.665	143.0
682.026	135.0
682.387	139.0
682.747	136.0
683.108	142.0
683.469	138.0
683.830	136.0
684.191	144.0
684.552	136.0
684.913	142.0
685.274	137.0
685.635	136.0
685.996	139.0
686.357	137.0
686.718	138.0
687.079	139.0
687.440	140.0
687.802	128.0
688.163	147.0
688.524	137.0
688.885	140.0
689.246	142.0
689.608	134.0
689.969	136.0
690.330	146.0
690.692	138.0
691.053	141.0
691.414	130.0
691.776	138.0
692.137	138.0
692.499	143.0
692.860	142.0
693.221	135.0
693.583	139.0
693.944	138.0
694.306	141.0
694.668	140.0
695.029	141.0
695.391	142.0
695.752	139.0
696.114	141.0
696.476	139.0
696.837	128.0
697.199	143.0
697.561	131.0
697.923	136.0
698.284	132.0
698.646	137.0
699.008	134.0
699.370	147.0
699.732	130.0
700.093	139.0
700.455	138.0
700.817	137.0
701.179	137.0
701.541	135.0
701.903	142.0
702.265	135.0
702.627	134.0
702.989	131.0
703.351	134.0
703.713	136.0
704.075	149.0
704.438	133.0
704.800	134.0
705.162	139.0
705.524	131.0
705.886	131.0
706.248	134.0
706.611	132.0
706.973	140.0
707.335	133.0
707.698	141.0
708.060	134.0
708.422	140.0
708.785	130.0
709.147	131.0
709.509	132.0
709.872	139.0
710.234	133.0
710.597	137.0
710.959	136.0
711.322	131.0
711.684	134.0
712.047	137.0
712.409	137.0
712.772	131.0
713.135	133.0
713.497	137.0
713.860	139.0
714.223	139.0
714.585	135.0
714.948	134.0
715.311	134.0
715.674	136.0
716.036	138.0
716.399	133.0
716.762	129.0
717.125	131.0
717.488	134.0
717.850	133.0
718.213	134.0
718.576	131.0
718.939	131.0
719.302	131.0
719.665	135.0
720.028	134.0
720.391	132.0
720.754	129.0
721.117	138.0
721.480	132.0
721.844	135.0
722.207	133.0
722.570	128.0
722.933	130.0
723.296	131.0
723.659	128.0
724.023	135.0
724.386	133.0
724.749	134.0
725.112	138.0
725.476	132.0
725.839	133.0
726.202	132.0
726.566	131.0
726.929	139.0
727.292	136.0
727.656	136.0
728.019	130.0
728.383	130.0
728.746	133.0
729.110	129.0
729.473	131.0
729.837	138.0
730.200	132.0
730.564	126.0
730.928	129.0
731.291	130.0
731.655	128.0
732.019	128.0
732.382	134.0
732.746	132.0
733.110	129.0
733.473	132.0
733.837	143.0
734.201	130.0
734.565	130.0
734.929	134.0
735.292	128.0
735.656	134.0
736.020	128.0
736.384	136.0
736.748	135.0
737.112	132.0
737.476	127.0
737.840	127.0
738.204	131.0
738.568	128.0
738.932	122.0
739.296	129.0
739.660	133.0
740.024	130.0
740.388	131.0
740.752	131.0
741.116	131.0
741.481	135.0
741.845	129.0
742.209	131.0
742.573	135.0
742.938	126.0
743.302	135.0
743.666	144.0
744.030	136.0
744.395	136.0
744.759	131.0
745.123	139.0
745.488	135.0
745.852	132.0
746.217	132.0
746.581	127.0
746.946	129.0
747.310	125.0
747.675	125.0
748.039	131.0
748.404	135.0
748.768	129.0
749.133	136.0
749.497	136.0
749.862	139.0
750.227	135.0
750.591	135.0
750.956	130.0
751.321	138.0
751.685	137.0
752.050	127.0
752.415	131.0
752.780	131.0
753.144	130.0
753.509	128.0
753.874	133.0
754.239	124.0
754.604	135.0
754.969	126.0
755.333	126.0
755.698	132.0
756.063	131.0
756.428	128.0
756.793	133.0
757.158	133.0
757.523	138.0
757.888	138.0
758.253	125.0
758.618	131.0
758.983	129.0
759.349	139.0
759.714	128.0
760.079	130.0
760.444	127.0
760.809	131.0
761.174	132.0
761.540	136.0
761.905	135.0
762.270	142.0
762.635	133.0
763.001	132.0
763.366	135.0
763.731	132.0
764.097	124.0
764.462	128.0
764.827	133.0
765.193	129.0
765.558	133.0
765.924	131.0
766.289	133.0
766.655	128.0
767.020	124.0
767.386	127.0
767.751	133.0
768.117	133.0
768.482	130.0
768.848	125.0
769.214	134.0
769.579	121.0
769.945	128.0
770.310	131.0
770.676	131.0
771.042	129.0
771.408	128.0
771.773	125.0
772.139	126.0
772.505	129.0
772.871	124.0
773.236	128.0
773.602	131.0
773.968	129.0
774.334	132.0
774.700	134.0
775.066	140.0
775.432	140.0
775.798	129.0
776.164	128.0
776.530	133.0
776.896	129.0
777.262	128.0
777.628	125.0
777.994	124.0
778.360	130.0
778.726	124.0
779.092	125.0
779.458	132.0
779.824	131.0
780.190	129.0
780.556	129.0
780.923	130.0
781.289	124.0
781.655	132.0
782.021	129.0
782.388	132.0
782.754	122.0
783.120	126.0
783.487	127.0
783.853	131.0
784.219	127.0
784.586	127.0
784.952	130.0
785.318	126.0
785.685	132.0
786.051	125.0
786.418	129.0
786.784	130.0
787.151	130.0
787.517	132.0
787.884	130.0
788.250	137.0
788.617	131.0
788.983	129.0
789.350	131.0
789.717	133.0
790.083	128.0
790.450	126.0
790.817	126.0
791.183	134.0
791.550	135.0
791.917	128.0
792.283	137.0
792.650	127.0
793.017	131.0
793.384	130.0
793.751	127.0
794.117	127.0
794.484	135.0
794.851	127.0
795.218	138.0
795.585	130.0
795.952	129.0
796.319	133.0
796.686	128.0
797.053	129.0
797.420	125.0
797.787	125.0
798.154	130.0
798.521	126.0
798.888	125.0
799.255	129.0
799.622	132.0
799.989	128.0
800.356	130.0
800.723	132.0
801.091	132.0
801.458	127.0
801.825	129.0
802.192	125.0
802.559	132.0
802.927	133.0
803.294	130.0
803.661	133.0
804.028	125.0
804.396	125.0
804.763	123.0
805.130	127.0
805.498	129.0
805.865	128.0
806.233	133.0
806.600	132.0
806.967	132.0
807.335	129.0
807.702	132.0
808.070	127.0
808.437	132.0
808.805	133.0
809.172	142.0
809.540	129.0
809.908	129.0
810.275	132.0
810.643	138.0
811.010	132.0
811.378	130.0
811.746	131.0
812.113	131.0
812.481	127.0
812.849	122.0
813.216	137.0
813.584	135.0
813.952	131.0
814.320	129.0
814.688	136.0
815.055	134.0
815.423	136.0
815.791	132.0
816.159	128.0
816.527	127.0
816.895	134.0
817.263	129.0
817.630	134.0
817.998	124.0
818.366	125.0
818.734	130.0
819.102	125.0
819.470	128.0
819.838	129.0
820.206	125.0
820.574	133.0
820.943	130.0
821.311	137.0
821.679	132.0
822.047	133.0
822.415	129.0
822.783	134.0
823.151	124.0
823.520	128.0
823.888	133.0
824.256	137.0
824.624	135.0
824.992	127.0
825.361	131.0
825.729	122.0
826.097	125.0
826.466	125.0
826.834	123.0
827.202	124.0
827.571	132.0
827.939	139.0
828.307	134.0
828.676	131.0
829.044	126.0
829.413	137.0
829.781	126.0
830.150	129.0
830.518	136.0
830.887	136.0
831.255	129.0
831.624	130.0
831.992	130.0
832.361	130.0
832.730	129.0
833.098	126.0
833.467	128.0
833.835	127.0
834.204	127.0
834.573	127.0
834.941	138.0
835.310	131.0
835.679	131.0
836.048	132.0
836.416	126.0
836.785	138.0
837.154	130.0
837.523	138.0
837.892	153.0
838.260	130.0
838.629	131.0
838.998	123.0
839.367	131.0
839.736	134.0
840.105	127.0
840.474	132.0
840.843	132.0
841.212	135.0
841.581	131.0
841.950	126.0
842.319	125.0
842.688	140.0
843.057	133.0
843.426	140.0
843.795	129.0
844.164	134.0
844.533	135.0
844.902	133.0
845.271	129.0
845.641	136.0
846.010	136.0
846.379	133.0
846.748	135.0
847.117	135.0
847.487	126.0
847.856	131.0
848.225	138.0
848.594	132.0
848.964	131.0
849.333	126.0
849.702	129.0
850.072	129.0
850.441	128.0
850.810	129.0
851.180	125.0
851.549	135.0
851.918	128.0
852.288	129.0
852.657	142.0
853.027	133.0
853.396	132.0
853.766	124.0
854.135	141.0
854.505	134.0
854.874	122.0
855.244	132.0
855.614	130.0
855.983	133.0
856.353	134.0
856.722	126.0
857.092	130.0
857.462	131.0
857.831	129.0
858.201	127.0
858.571	125.0
858.940	129.0
859.310	131.0
859.680	132.0
860.050	124.0
860.419	130.0
860.789	140.0
861.159	133.0
861.529	135.0
861.899	131.0
862.268	129.0
862.638	132.0
863.008	137.0
863.378	129.0
863.748	134.0
864.118	132.0
864.488	134.0
864.858	141.0
865.228	132.0
865.598	122.0
865.968	133.0
866.338	127.0
866.708	134.0
867.078	133.0
867.448	135.0
867.818	133.0
868.188	141.0
868.558	136.0
868.928	135.0
869.298	135.0
869.668	134.0
870.039	136.0
870.409	138.0
870.779	139.0
871.149	128.0
871.519	136.0
871.890	138.0
872.260	133.0
872.630	131.0
873.000	136.0
873.371	128.0
873.741	133.0
874.111	132.0
874.482	135.0
874.852	131.0
875.222	128.0
875.593	133.0
875.963	131.0
876.333	135.0
876.704	132.0
877.074	125.0
877.445	125.0
877.815	128.0
878.186	132.0
878.556	133.0
878.927	133.0
879.297	132.0
879.668	128.0
880.038	125.0
880.409	127.0
880.780	126.0
881.150	134.0
881.521	131.0
881.891	128.0
882.262	127.0
882.633	132.0
883.003	140.0
883.374	136.0
883.745	132.0
884.115	132.0
884.486	134.0
884.857	130.0
885.228	135.0
885.598	133.0
885.969	133.0
886.340	135.0
886.711	123.0
887.082	133.0
887.452	130.0
887.823	132.0
888.194	134.0
888.565	126.0
888.936	130.0
889.307	129.0
889.678	140.0
890.049	126.0
890.420	135.0
890.791	132.0
891.162	130.0
891.533	129.0
891.904	129.0
892.275	130.0
892.646	133.0
893.017	131.0
893.388	127.0
893.759	142.0
894.130	140.0
894.501	130.0
894.872	132.0
895.243	127.0
895.614	133.0
895.986	135.0
896.357	133.0
896.728	134.0
897.099	133.0
897.470	124.0
897.842	132.0
898.213	130.0
898.584	128.0
898.955	134.0
899.327	126.0
899.698	134.0
900.069	131.0
900.441	129.0
900.812	134.0
901.183	133.0
901.555	135.0
901.926	137.0
902.297	126.0
902.669	135.0
903.040	128.0
903.412	132.0
903.783	128.0
904.155	127.0
904.526	128.0
904.897	128.0
905.269	127.0
905.641	129.0
906.012	130.0
906.384	127.0
906.755	128.0
907.127	124.0
907.498	124.0
907.870	123.0
908.241	125.0
908.613	133.0
908.985	128.0
909.356	130.0
909.728	121.0
910.100	130.0
910.471	126.0
910.843	132.0
911.215	138.0
911.587	131.0
911.958	124.0
912.330	125.0
912.702	133.0
913.074	128.0
913.445	137.0
913.817	129.0
914.189	126.0
914.561	129.0
914.933	134.0
915.305	131.0
915.676	123.0
916.048	132.0
916.420	128.0
916.792	134.0
917.164	137.0
917.536	129.0
917.908	124.0
918.280	132.0
918.652	128.0
919.024	125.0
919.396	134.0
919.768	135.0
920.140	127.0
920.512	124.0
920.884	130.0
921.256	129.0
921.628	128.0
922.000	131.0
922.372	136.0
922.745	143.0
923.117	131.0
923.489	131.0
923.861	129.0
924.233	131.0
924.605	130.0
924.978	128.0
925.350	127.0
925.722	131.0
926.094	143.0
926.467	125.0
926.839	133.0
927.211	126.0
927.583	132.0
927.956	126.0
928.328	133.0
928.700	130.0
929.073	129.0
929.445	132.0
929.817	131.0
930.190	127.0
930.562	135.0
930.935	132.0
931.307	132.0
931.679	137.0
932.052	127.0
932.424	138.0
932.797	136.0
933.169	131.0
933.542	127.0
933.914	130.0
934.287	129.0
934.659	127.0
935.032	135.0
935.404	132.0
935.777	132.0
936.149	124.0
936.522	129.0
936.895	130.0
937.267	141.0
937.640	130.0
938.013	135.0
938.385	128.0
938.758	129.0
939.131	130.0
939.503	137.0
939.876	142.0
940.249	134.0
940.621	130.0
940.994	119.0
941.367	134.0
941.740	134.0
942.112	130.0
942.485	136.0
942.858	136.0
943.231	138.0
943.604	138.0
943.976	133.0
944.349	133.0
944.722	131.0
945.095	130.0
945.468	132.0
945.841	137.0
946.214	132.0
946.587	130.0
946.960	135.0
947.333	140.0
947.706	126.0
948.078	130.0
948.451	133.0
948.824	129.0
949.197	132.0
949.570	129.0
949.944	128.0
950.317	123.0
950.690	132.0
951.063	127.0
